sample_date,nhs,all,var2,nhs_name
2020-10-07,W99999999,123,0,Wales
2020-10-08,E40000003,30,1,London
2020-10-08,E40000005,48,0,South East
2020-10-08,E40000006,26,0,South West
2020-10-08,E40000007,32,0,East of England
2020-10-08,E40000008,61,0,Midlands
2020-10-08,E40000009,100,0,North East and Yorkshire
2020-10-08,E40000010,118,0,North West
2020-10-08,N99999999,7,0,Northern Ireland
2020-10-08,S99999999,221,0,Scotland
2020-10-08,W99999999,114,0,Wales
2020-10-09,E40000003,76,0,London
2020-10-09,E40000005,33,0,South East
2020-10-09,E40000006,38,0,South West
2020-10-09,E40000007,59,0,East of England
2020-10-09,E40000008,110,0,Midlands
2020-10-09,E40000009,139,0,North East and Yorkshire
2020-10-09,E40000010,126,0,North West
2020-10-09,N99999999,14,0,Northern Ireland
2020-10-09,S99999999,98,0,Scotland
2020-10-09,W99999999,131,0,Wales
2020-10-10,E40000003,18,0,London
2020-10-10,E40000005,19,0,South East
2020-10-10,E40000006,39,0,South West
2020-10-10,E40000007,19,0,East of England
2020-10-10,E40000008,37,0,Midlands
2020-10-10,E40000009,63,0,North East and Yorkshire
2020-10-10,E40000010,56,0,North West
2020-10-10,N99999999,10,0,Northern Ireland
2020-10-10,S99999999,25,0,Scotland
2020-10-10,W99999999,92,0,Wales
2020-10-11,E40000003,89,0,London
2020-10-11,E40000005,107,3,South East
2020-10-11,E40000006,69,0,South West
2020-10-11,E40000007,89,0,East of England
2020-10-11,E40000008,51,0,Midlands
2020-10-11,E40000009,46,0,North East and Yorkshire
2020-10-11,E40000010,41,0,North West
2020-10-11,N99999999,15,0,Northern Ireland
2020-10-11,S99999999,27,0,Scotland
2020-10-11,W99999999,103,0,Wales
2020-10-12,E40000003,59,0,London
2020-10-12,E40000005,22,0,South East
2020-10-12,E40000006,26,0,South West
2020-10-12,E40000007,31,0,East of England
2020-10-12,E40000008,210,0,Midlands
2020-10-12,E40000009,282,0,North East and Yorkshire
2020-10-12,E40000010,440,0,North West
2020-10-12,N99999999,5,0,Northern Ireland
2020-10-12,S99999999,53,0,Scotland
2020-10-12,W99999999,114,0,Wales
2020-10-13,E40000003,119,0,London
2020-10-13,E40000005,81,0,South East
2020-10-13,E40000006,6,0,South West
2020-10-13,E40000007,97,0,East of England
2020-10-13,E40000008,27,0,Midlands
2020-10-13,E40000009,68,0,North East and Yorkshire
2020-10-13,E40000010,34,0,North West
2020-10-13,N99999999,33,0,Northern Ireland
2020-10-13,S99999999,64,0,Scotland
2020-10-13,W99999999,115,0,Wales
2020-10-14,E40000003,53,0,London
2020-10-14,E40000005,34,0,South East
2020-10-14,E40000006,4,0,South West
2020-10-14,E40000007,64,0,East of England
2020-10-14,E40000008,86,0,Midlands
2020-10-14,E40000009,210,0,North East and Yorkshire
2020-10-14,E40000010,212,0,North West
2020-10-14,N99999999,35,0,Northern Ireland
2020-10-14,S99999999,81,0,Scotland
2020-10-14,W99999999,84,0,Wales
2020-10-15,E40000003,365,0,London
2020-10-15,E40000005,120,2,South East
2020-10-15,E40000006,13,0,South West
2020-10-15,E40000007,175,0,East of England
2020-10-15,E40000008,149,0,Midlands
2020-10-15,E40000009,277,0,North East and Yorkshire
2020-10-15,E40000010,361,0,North West
2020-10-15,N99999999,32,0,Northern Ireland
2020-10-15,S99999999,53,0,Scotland
2020-10-15,W99999999,49,0,Wales
2020-10-16,E40000003,81,0,London
2020-10-16,E40000005,34,0,South East
2020-10-16,E40000006,13,0,South West
2020-10-16,E40000007,64,0,East of England
2020-10-16,E40000008,69,0,Midlands
2020-10-16,E40000009,48,0,North East and Yorkshire
2020-10-16,E40000010,165,0,North West
2020-10-16,N99999999,5,0,Northern Ireland
2020-10-16,S99999999,48,0,Scotland
2020-10-16,W99999999,119,0,Wales
2020-10-17,E40000003,13,0,London
2020-10-17,E40000005,9,0,South East
2020-10-17,E40000006,5,0,South West
2020-10-17,E40000007,29,0,East of England
2020-10-17,E40000008,65,0,Midlands
2020-10-17,E40000009,139,0,North East and Yorkshire
2020-10-17,E40000010,222,0,North West
2020-10-17,N99999999,7,0,Northern Ireland
2020-10-17,S99999999,26,0,Scotland
2020-10-17,W99999999,78,0,Wales
2020-10-18,E40000003,10,0,London
2020-10-18,E40000005,2,0,South East
2020-10-18,E40000006,2,0,South West
2020-10-18,E40000007,10,0,East of England
2020-10-18,E40000008,10,0,Midlands
2020-10-18,E40000009,87,0,North East and Yorkshire
2020-10-18,E40000010,45,0,North West
2020-10-18,N99999999,3,0,Northern Ireland
2020-10-18,S99999999,19,0,Scotland
2020-10-18,W99999999,90,0,Wales
2020-10-19,E40000003,46,0,London
2020-10-19,E40000005,22,0,South East
2020-10-19,E40000006,4,0,South West
2020-10-19,E40000007,99,0,East of England
2020-10-19,E40000008,105,0,Midlands
2020-10-19,E40000009,117,0,North East and Yorkshire
2020-10-19,E40000010,169,0,North West
2020-10-19,N99999999,26,0,Northern Ireland
2020-10-19,S99999999,26,0,Scotland
2020-10-19,W99999999,125,0,Wales
2020-10-20,E40000003,101,0,London
2020-10-20,E40000005,32,0,South East
2020-10-20,E40000006,12,0,South West
2020-10-20,E40000007,59,0,East of England
2020-10-20,E40000008,105,0,Midlands
2020-10-20,E40000009,277,0,North East and Yorkshire
2020-10-20,E40000010,162,0,North West
2020-10-20,N99999999,32,0,Northern Ireland
2020-10-20,S99999999,256,0,Scotland
2020-10-20,W99999999,156,0,Wales
2020-10-21,E40000003,671,0,London
2020-10-21,E40000005,276,12,South East
2020-10-21,E40000006,54,0,South West
2020-10-21,E40000007,183,1,East of England
2020-10-21,E40000008,207,1,Midlands
2020-10-21,E40000009,129,0,North East and Yorkshire
2020-10-21,E40000010,194,0,North West
2020-10-21,N99999999,2,0,Northern Ireland
2020-10-21,S99999999,115,0,Scotland
2020-10-21,W99999999,202,0,Wales
2020-10-22,E40000003,213,1,London
2020-10-22,E40000005,161,6,South East
2020-10-22,E40000006,57,0,South West
2020-10-22,E40000007,127,0,East of England
2020-10-22,E40000008,240,0,Midlands
2020-10-22,E40000009,278,0,North East and Yorkshire
2020-10-22,E40000010,277,0,North West
2020-10-22,N99999999,14,0,Northern Ireland
2020-10-22,S99999999,124,0,Scotland
2020-10-22,W99999999,196,0,Wales
2020-10-23,E40000003,98,0,London
2020-10-23,E40000005,81,6,South East
2020-10-23,E40000006,10,0,South West
2020-10-23,E40000007,99,0,East of England
2020-10-23,E40000008,82,0,Midlands
2020-10-23,E40000009,122,0,North East and Yorkshire
2020-10-23,E40000010,50,0,North West
2020-10-23,N99999999,2,0,Northern Ireland
2020-10-23,S99999999,23,0,Scotland
2020-10-23,W99999999,144,0,Wales
2020-10-24,E40000003,198,1,London
2020-10-24,E40000005,121,4,South East
2020-10-24,E40000006,119,0,South West
2020-10-24,E40000007,45,0,East of England
2020-10-24,E40000008,57,0,Midlands
2020-10-24,E40000009,52,0,North East and Yorkshire
2020-10-24,E40000010,57,0,North West
2020-10-24,N99999999,1,0,Northern Ireland
2020-10-24,S99999999,45,0,Scotland
2020-10-24,W99999999,208,0,Wales
2020-10-25,E40000003,29,1,London
2020-10-25,E40000005,26,0,South East
2020-10-25,E40000006,11,0,South West
2020-10-25,E40000007,18,0,East of England
2020-10-25,E40000008,35,0,Midlands
2020-10-25,E40000009,37,0,North East and Yorkshire
2020-10-25,E40000010,48,0,North West
2020-10-25,S99999999,27,0,Scotland
2020-10-25,W99999999,113,0,Wales
2020-10-26,E40000003,38,0,London
2020-10-26,E40000005,49,1,South East
2020-10-26,E40000006,51,0,South West
2020-10-26,E40000007,38,0,East of England
2020-10-26,E40000008,235,1,Midlands
2020-10-26,E40000009,376,0,North East and Yorkshire
2020-10-26,E40000010,220,0,North West
2020-10-26,S99999999,142,0,Scotland
2020-10-26,W99999999,216,0,Wales
2020-10-27,E40000003,23,0,London
2020-10-27,E40000005,13,0,South East
2020-10-27,E40000006,23,0,South West
2020-10-27,E40000007,14,0,East of England
2020-10-27,E40000008,33,0,Midlands
2020-10-27,E40000009,93,0,North East and Yorkshire
2020-10-27,E40000010,218,0,North West
2020-10-27,N99999999,1,0,Northern Ireland
2020-10-27,S99999999,142,0,Scotland
2020-10-27,W99999999,165,0,Wales
2020-10-28,E40000003,7,0,London
2020-10-28,E40000005,4,0,South East
2020-10-28,E40000006,7,0,South West
2020-10-28,E40000007,31,0,East of England
2020-10-28,E40000008,40,0,Midlands
2020-10-28,E40000009,36,0,North East and Yorkshire
2020-10-28,E40000010,32,0,North West
2020-10-28,S99999999,40,0,Scotland
2020-10-28,W99999999,147,0,Wales
2020-10-29,E40000003,197,4,London
2020-10-29,E40000005,174,12,South East
2020-10-29,E40000006,22,0,South West
2020-10-29,E40000007,55,2,East of England
2020-10-29,E40000008,267,0,Midlands
2020-10-29,E40000009,110,0,North East and Yorkshire
2020-10-29,E40000010,53,0,North West
2020-10-29,S99999999,28,0,Scotland
2020-10-29,W99999999,118,0,Wales
2020-10-30,E40000003,82,3,London
2020-10-30,E40000005,63,2,South East
2020-10-30,E40000006,9,0,South West
2020-10-30,E40000007,154,1,East of England
2020-10-30,E40000008,167,0,Midlands
2020-10-30,E40000009,433,1,North East and Yorkshire
2020-10-30,E40000010,28,0,North West
2020-10-30,S99999999,74,0,Scotland
2020-10-30,W99999999,124,0,Wales
2020-10-31,E40000003,41,2,London
2020-10-31,E40000005,18,2,South East
2020-10-31,E40000006,13,0,South West
2020-10-31,E40000007,95,1,East of England
2020-10-31,E40000008,30,0,Midlands
2020-10-31,E40000009,39,0,North East and Yorkshire
2020-10-31,E40000010,84,0,North West
2020-10-31,S99999999,41,0,Scotland
2020-10-31,W99999999,114,0,Wales
2020-11-01,E40000003,238,13,London
2020-11-01,E40000005,149,22,South East
2020-11-01,E40000006,59,0,South West
2020-11-01,E40000007,135,1,East of England
2020-11-01,E40000008,197,0,Midlands
2020-11-01,E40000009,103,0,North East and Yorkshire
2020-11-01,E40000010,568,0,North West
2020-11-01,S99999999,48,0,Scotland
2020-11-01,W99999999,277,0,Wales
2020-11-02,E40000003,403,19,London
2020-11-02,E40000005,128,21,South East
2020-11-02,E40000006,78,0,South West
2020-11-02,E40000007,277,9,East of England
2020-11-02,E40000008,202,0,Midlands
2020-11-02,E40000009,792,1,North East and Yorkshire
2020-11-02,E40000010,203,0,North West
2020-11-02,S99999999,100,0,Scotland
2020-11-02,W99999999,164,0,Wales
2020-11-03,E40000003,63,0,London
2020-11-03,E40000005,22,2,South East
2020-11-03,E40000006,24,0,South West
2020-11-03,E40000007,149,4,East of England
2020-11-03,E40000008,51,0,Midlands
2020-11-03,E40000009,265,0,North East and Yorkshire
2020-11-03,E40000010,63,0,North West
2020-11-03,S99999999,77,0,Scotland
2020-11-03,W99999999,180,0,Wales
2020-11-04,E40000003,51,1,London
2020-11-04,E40000005,23,0,South East
2020-11-04,E40000006,20,0,South West
2020-11-04,E40000007,44,1,East of England
2020-11-04,E40000008,192,0,Midlands
2020-11-04,E40000009,565,0,North East and Yorkshire
2020-11-04,E40000010,293,0,North West
2020-11-04,S99999999,49,1,Scotland
2020-11-04,W99999999,160,0,Wales
2020-11-05,E40000003,405,28,London
2020-11-05,E40000005,280,45,South East
2020-11-05,E40000006,6,0,South West
2020-11-05,E40000007,266,7,East of England
2020-11-05,E40000008,355,1,Midlands
2020-11-05,E40000009,20,0,North East and Yorkshire
2020-11-05,E40000010,6,0,North West
2020-11-05,S99999999,28,0,Scotland
2020-11-05,W99999999,126,1,Wales
2020-11-06,E40000003,80,2,London
2020-11-06,E40000005,107,10,South East
2020-11-06,E40000006,14,0,South West
2020-11-06,E40000007,111,8,East of England
2020-11-06,E40000008,146,1,Midlands
2020-11-06,E40000009,52,0,North East and Yorkshire
2020-11-06,E40000010,98,1,North West
2020-11-06,S99999999,26,0,Scotland
2020-11-06,W99999999,107,0,Wales
2020-11-07,E40000003,5,0,London
2020-11-07,E40000006,24,0,South West
2020-11-07,E40000007,38,0,East of England
2020-11-07,E40000008,38,0,Midlands
2020-11-07,E40000009,16,0,North East and Yorkshire
2020-11-07,E40000010,603,0,North West
2020-11-07,S99999999,12,0,Scotland
2020-11-07,W99999999,125,0,Wales
2020-11-08,E40000003,405,29,London
2020-11-08,E40000005,242,54,South East
2020-11-08,E40000006,24,0,South West
2020-11-08,E40000007,257,13,East of England
2020-11-08,E40000008,301,2,Midlands
2020-11-08,E40000009,345,0,North East and Yorkshire
2020-11-08,E40000010,196,1,North West
2020-11-08,S99999999,26,0,Scotland
2020-11-08,W99999999,84,0,Wales
2020-11-09,E40000003,154,13,London
2020-11-09,E40000005,46,9,South East
2020-11-09,E40000006,32,0,South West
2020-11-09,E40000007,183,16,East of England
2020-11-09,E40000008,175,1,Midlands
2020-11-09,E40000009,26,0,North East and Yorkshire
2020-11-09,E40000010,358,1,North West
2020-11-09,S99999999,49,0,Scotland
2020-11-09,W99999999,154,0,Wales
2020-11-10,E40000003,32,2,London
2020-11-10,E40000005,23,7,South East
2020-11-10,E40000006,42,0,South West
2020-11-10,E40000007,91,2,East of England
2020-11-10,E40000008,64,1,Midlands
2020-11-10,E40000009,74,0,North East and Yorkshire
2020-11-10,E40000010,209,0,North West
2020-11-10,S99999999,26,1,Scotland
2020-11-10,W99999999,187,1,Wales
2020-11-11,E40000003,58,13,London
2020-11-11,E40000005,27,11,South East
2020-11-11,E40000006,23,0,South West
2020-11-11,E40000007,85,5,East of England
2020-11-11,E40000008,181,1,Midlands
2020-11-11,E40000009,837,1,North East and Yorkshire
2020-11-11,E40000010,67,0,North West
2020-11-11,S99999999,66,1,Scotland
2020-11-11,W99999999,127,1,Wales
2020-11-12,E40000003,143,19,London
2020-11-12,E40000005,148,40,South East
2020-11-12,E40000006,101,2,South West
2020-11-12,E40000007,156,12,East of England
2020-11-12,E40000008,100,0,Midlands
2020-11-12,E40000009,43,0,North East and Yorkshire
2020-11-12,E40000010,581,1,North West
2020-11-12,S99999999,8,0,Scotland
2020-11-12,W99999999,113,0,Wales
2020-11-13,E40000003,514,67,London
2020-11-13,E40000005,277,83,South East
2020-11-13,E40000006,8,1,South West
2020-11-13,E40000007,190,24,East of England
2020-11-13,E40000008,540,2,Midlands
2020-11-13,E40000009,46,0,North East and Yorkshire
2020-11-13,E40000010,57,0,North West
2020-11-13,S99999999,19,1,Scotland
2020-11-13,W99999999,107,0,Wales
2020-11-14,E40000003,242,41,London
2020-11-14,E40000005,240,42,South East
2020-11-14,E40000006,124,6,South West
2020-11-14,E40000007,118,6,East of England
2020-11-14,E40000008,400,1,Midlands
2020-11-14,E40000009,468,2,North East and Yorkshire
2020-11-14,E40000010,95,1,North West
2020-11-14,S99999999,41,0,Scotland
2020-11-14,W99999999,50,0,Wales
2020-11-15,E40000003,236,25,London
2020-11-15,E40000005,82,43,South East
2020-11-15,E40000006,1,0,South West
2020-11-15,E40000007,205,19,East of England
2020-11-15,E40000008,168,1,Midlands
2020-11-15,E40000009,23,0,North East and Yorkshire
2020-11-15,E40000010,129,1,North West
2020-11-15,S99999999,5,0,Scotland
2020-11-15,W99999999,62,0,Wales
2020-11-16,E40000003,25,4,London
2020-11-16,E40000005,3,0,South East
2020-11-16,E40000006,2,0,South West
2020-11-16,E40000007,51,3,East of England
2020-11-16,E40000008,37,0,Midlands
2020-11-16,E40000009,32,0,North East and Yorkshire
2020-11-16,E40000010,21,0,North West
2020-11-16,S99999999,31,0,Scotland
2020-11-16,W99999999,132,0,Wales
2020-11-17,E40000003,52,5,London
2020-11-17,E40000005,32,14,South East
2020-11-17,E40000006,5,0,South West
2020-11-17,E40000007,47,6,East of England
2020-11-17,E40000008,131,1,Midlands
2020-11-17,E40000009,24,0,North East and Yorkshire
2020-11-17,E40000010,13,0,North West
2020-11-17,S99999999,38,2,Scotland
2020-11-17,W99999999,97,0,Wales
2020-11-18,E40000003,54,12,London
2020-11-18,E40000005,33,3,South East
2020-11-18,E40000006,34,1,South West
2020-11-18,E40000007,40,0,East of England
2020-11-18,E40000008,270,3,Midlands
2020-11-18,E40000009,291,2,North East and Yorkshire
2020-11-18,E40000010,10,0,North West
2020-11-18,S99999999,15,0,Scotland
2020-11-18,W99999999,65,0,Wales
2020-11-19,E40000003,101,30,London
2020-11-19,E40000005,66,13,South East
2020-11-19,E40000006,10,0,South West
2020-11-19,E40000007,56,9,East of England
2020-11-19,E40000008,22,0,Midlands
2020-11-19,E40000009,31,0,North East and Yorkshire
2020-11-19,E40000010,15,0,North West
2020-11-19,S99999999,6,0,Scotland
2020-11-19,W99999999,66,1,Wales
2020-11-20,E40000003,29,6,London
2020-11-20,E40000005,46,9,South East
2020-11-20,E40000006,34,0,South West
2020-11-20,E40000007,72,6,East of England
2020-11-20,E40000008,168,7,Midlands
2020-11-20,E40000009,92,0,North East and Yorkshire
2020-11-20,E40000010,202,0,North West
2020-11-20,S99999999,17,0,Scotland
2020-11-20,W99999999,190,4,Wales
2020-11-21,E40000003,115,30,London
2020-11-21,E40000005,55,38,South East
2020-11-21,E40000006,8,0,South West
2020-11-21,E40000007,126,39,East of England
2020-11-21,E40000008,24,0,Midlands
2020-11-21,E40000009,12,0,North East and Yorkshire
2020-11-21,E40000010,173,2,North West
2020-11-21,S99999999,18,0,Scotland
2020-11-21,W99999999,102,0,Wales
2020-11-22,E40000003,195,56,London
2020-11-22,E40000005,84,63,South East
2020-11-22,E40000006,6,0,South West
2020-11-22,E40000007,164,42,East of England
2020-11-22,E40000008,19,0,Midlands
2020-11-22,E40000009,18,0,North East and Yorkshire
2020-11-22,E40000010,13,0,North West
2020-11-22,S99999999,12,0,Scotland
2020-11-22,W99999999,99,0,Wales
2020-11-23,E40000003,32,3,London
2020-11-23,E40000005,7,0,South East
2020-11-23,E40000006,7,0,South West
2020-11-23,E40000007,34,10,East of England
2020-11-23,E40000008,56,0,Midlands
2020-11-23,E40000009,24,0,North East and Yorkshire
2020-11-23,E40000010,169,0,North West
2020-11-23,S99999999,19,0,Scotland
2020-11-23,W99999999,169,1,Wales
2020-11-24,E40000003,18,2,London
2020-11-24,E40000005,12,1,South East
2020-11-24,E40000007,29,4,East of England
2020-11-24,E40000008,68,1,Midlands
2020-11-24,E40000009,25,0,North East and Yorkshire
2020-11-24,E40000010,49,0,North West
2020-11-24,S99999999,17,0,Scotland
2020-11-24,W99999999,132,0,Wales
2020-11-25,E40000003,14,2,London
2020-11-25,E40000005,6,2,South East
2020-11-25,E40000007,27,4,East of England
2020-11-25,E40000008,56,0,Midlands
2020-11-25,E40000009,200,3,North East and Yorkshire
2020-11-25,E40000010,44,0,North West
2020-11-25,S99999999,27,0,Scotland
2020-11-25,W99999999,149,0,Wales
2020-11-26,E40000003,106,35,London
2020-11-26,E40000005,50,37,South East
2020-11-26,E40000006,2,0,South West
2020-11-26,E40000007,49,12,East of England
2020-11-26,E40000008,51,2,Midlands
2020-11-26,E40000009,159,4,North East and Yorkshire
2020-11-26,E40000010,6,0,North West
2020-11-26,S99999999,31,3,Scotland
2020-11-26,W99999999,114,0,Wales
2020-11-27,E40000003,79,32,London
2020-11-27,E40000005,42,32,South East
2020-11-27,E40000006,1,0,South West
2020-11-27,E40000007,68,9,East of England
2020-11-27,E40000008,98,1,Midlands
2020-11-27,E40000009,172,4,North East and Yorkshire
2020-11-27,E40000010,10,0,North West
2020-11-27,S99999999,38,1,Scotland
2020-11-27,W99999999,111,1,Wales
2020-11-28,E40000003,31,15,London
2020-11-28,E40000005,66,42,South East
2020-11-28,E40000006,2,1,South West
2020-11-28,E40000007,32,9,East of England
2020-11-28,E40000008,16,0,Midlands
2020-11-28,E40000009,23,2,North East and Yorkshire
2020-11-28,E40000010,6,0,North West
2020-11-28,S99999999,8,0,Scotland
2020-11-28,W99999999,115,1,Wales
2020-11-29,E40000003,20,10,London
2020-11-29,E40000005,43,26,South East
2020-11-29,E40000007,48,12,East of England
2020-11-29,E40000008,19,0,Midlands
2020-11-29,E40000009,18,1,North East and Yorkshire
2020-11-29,E40000010,6,0,North West
2020-11-29,S99999999,10,0,Scotland
2020-11-29,W99999999,97,3,Wales
2020-11-30,E40000003,29,8,London
2020-11-30,E40000005,14,11,South East
2020-11-30,E40000006,2,1,South West
2020-11-30,E40000007,25,4,East of England
2020-11-30,E40000008,5,0,Midlands
2020-11-30,E40000009,44,1,North East and Yorkshire
2020-11-30,E40000010,9,0,North West
2020-11-30,S99999999,17,2,Scotland
2020-11-30,W99999999,152,1,Wales
2020-12-01,E40000003,5,2,London
2020-12-01,E40000005,4,0,South East
2020-12-01,E40000007,34,8,East of England
2020-12-01,E40000008,3,0,Midlands
2020-12-01,E40000009,8,0,North East and Yorkshire
2020-12-01,E40000010,2,0,North West
2020-12-01,S99999999,11,3,Scotland
2020-12-01,W99999999,128,2,Wales
