"sample_date","nhs_name","variant","count","total","sample_date_num","prop"
2020-12-07,"North East and Yorkshire","VOC 202012/01",5,137,18603,0.0364963503649635
2020-12-08,"North East and Yorkshire","VOC 202012/01",1,37,18604,0.027027027027027
2020-12-09,"North East and Yorkshire","VOC 202012/01",0,25,18605,0
2020-12-10,"North East and Yorkshire","VOC 202012/01",1,32,18606,0.03125
2020-12-11,"North East and Yorkshire","VOC 202012/01",63,530,18607,0.118867924528302
2020-12-12,"North East and Yorkshire","VOC 202012/01",24,149,18608,0.161073825503356
2020-12-13,"North East and Yorkshire","VOC 202012/01",10,51,18609,0.196078431372549
2020-12-14,"North East and Yorkshire","VOC 202012/01",25,193,18610,0.129533678756477
2020-12-15,"North East and Yorkshire","VOC 202012/01",6,58,18611,0.103448275862069
2020-12-16,"North East and Yorkshire","VOC 202012/01",8,66,18612,0.121212121212121
2020-12-17,"North East and Yorkshire","VOC 202012/01",8,52,18613,0.153846153846154
2020-12-18,"North East and Yorkshire","VOC 202012/01",17,111,18614,0.153153153153153
2020-12-19,"North East and Yorkshire","VOC 202012/01",2,46,18615,0.0434782608695652
2020-12-20,"North East and Yorkshire","VOC 202012/01",63,198,18616,0.318181818181818
2020-12-21,"North East and Yorkshire","VOC 202012/01",12,89,18617,0.134831460674157
2020-12-22,"North East and Yorkshire","VOC 202012/01",25,86,18618,0.290697674418605
2020-12-23,"North East and Yorkshire","VOC 202012/01",28,60,18619,0.466666666666667
2020-12-24,"North East and Yorkshire","VOC 202012/01",22,56,18620,0.392857142857143
2020-12-25,"North East and Yorkshire","VOC 202012/01",0,6,18621,0
2020-12-26,"North East and Yorkshire","VOC 202012/01",40,122,18622,0.327868852459016
2020-12-27,"North East and Yorkshire","VOC 202012/01",37,90,18623,0.411111111111111
2020-12-28,"North East and Yorkshire","VOC 202012/01",6,26,18624,0.230769230769231
2020-12-29,"North East and Yorkshire","VOC 202012/01",161,317,18625,0.50788643533123
2020-12-30,"North East and Yorkshire","VOC 202012/01",52,99,18626,0.525252525252525
2020-12-31,"North East and Yorkshire","VOC 202012/01",22,49,18627,0.448979591836735
2021-01-01,"North East and Yorkshire","VOC 202012/01",3,8,18628,0.375
2021-01-02,"North East and Yorkshire","VOC 202012/01",12,37,18629,0.324324324324324
2021-01-03,"North East and Yorkshire","VOC 202012/01",22,47,18630,0.468085106382979
2021-01-04,"North East and Yorkshire","VOC 202012/01",13,23,18631,0.565217391304348
2021-01-05,"North East and Yorkshire","VOC 202012/01",5,13,18632,0.384615384615385
2020-02-28,"Scotland","VOC 202012/01",0,1,18320,0
2020-03-01,"Scotland","VOC 202012/01",0,1,18322,0
2020-03-02,"Scotland","VOC 202012/01",0,1,18323,0
2020-03-03,"Scotland","VOC 202012/01",0,2,18324,0
2020-03-04,"Scotland","VOC 202012/01",0,5,18325,0
2020-03-05,"Scotland","VOC 202012/01",0,3,18326,0
2020-03-06,"Scotland","VOC 202012/01",0,7,18327,0
2020-03-07,"Scotland","VOC 202012/01",0,5,18328,0
2020-03-08,"Scotland","VOC 202012/01",0,1,18329,0
2020-03-09,"Scotland","VOC 202012/01",0,11,18330,0
2020-03-10,"Scotland","VOC 202012/01",0,5,18331,0
2020-03-11,"Scotland","VOC 202012/01",0,11,18332,0
2020-03-12,"Scotland","VOC 202012/01",0,31,18333,0
2020-03-13,"Scotland","VOC 202012/01",0,43,18334,0
2020-03-14,"Scotland","VOC 202012/01",0,14,18335,0
2020-03-15,"Scotland","VOC 202012/01",0,9,18336,0
2020-03-16,"Scotland","VOC 202012/01",0,16,18337,0
2020-03-17,"Scotland","VOC 202012/01",0,33,18338,0
2020-03-18,"Scotland","VOC 202012/01",0,29,18339,0
2020-03-19,"Scotland","VOC 202012/01",0,33,18340,0
2020-03-20,"Scotland","VOC 202012/01",0,41,18341,0
2020-03-21,"Scotland","VOC 202012/01",0,45,18342,0
2020-03-22,"Scotland","VOC 202012/01",0,51,18343,0
2020-03-23,"Scotland","VOC 202012/01",0,97,18344,0
2020-03-24,"Scotland","VOC 202012/01",0,94,18345,0
2020-03-25,"Scotland","VOC 202012/01",0,87,18346,0
2020-03-26,"Scotland","VOC 202012/01",0,119,18347,0
2020-03-27,"Scotland","VOC 202012/01",0,145,18348,0
2020-03-28,"Scotland","VOC 202012/01",0,97,18349,0
2020-03-29,"Scotland","VOC 202012/01",0,77,18350,0
2020-03-30,"Scotland","VOC 202012/01",0,136,18351,0
2020-03-31,"Scotland","VOC 202012/01",0,103,18352,0
2020-04-01,"Scotland","VOC 202012/01",0,105,18353,0
2020-04-02,"Scotland","VOC 202012/01",0,71,18354,0
2020-04-03,"Scotland","VOC 202012/01",0,97,18355,0
2020-04-04,"Scotland","VOC 202012/01",0,80,18356,0
2020-04-05,"Scotland","VOC 202012/01",0,67,18357,0
2020-04-06,"Scotland","VOC 202012/01",0,137,18358,0
2020-04-07,"Scotland","VOC 202012/01",0,124,18359,0
2020-04-08,"Scotland","VOC 202012/01",0,126,18360,0
2020-04-09,"Scotland","VOC 202012/01",0,94,18361,0
2020-04-10,"Scotland","VOC 202012/01",0,112,18362,0
2020-04-11,"Scotland","VOC 202012/01",0,79,18363,0
2020-04-12,"Scotland","VOC 202012/01",0,97,18364,0
2020-04-13,"Scotland","VOC 202012/01",0,155,18365,0
2020-04-14,"Scotland","VOC 202012/01",0,109,18366,0
2020-04-15,"Scotland","VOC 202012/01",0,115,18367,0
2020-04-16,"Scotland","VOC 202012/01",0,123,18368,0
2020-04-17,"Scotland","VOC 202012/01",0,98,18369,0
2020-04-18,"Scotland","VOC 202012/01",0,86,18370,0
2020-04-19,"Scotland","VOC 202012/01",0,34,18371,0
2020-04-20,"Scotland","VOC 202012/01",0,104,18372,0
2020-04-21,"Scotland","VOC 202012/01",0,141,18373,0
2020-04-22,"Scotland","VOC 202012/01",0,128,18374,0
2020-04-23,"Scotland","VOC 202012/01",0,95,18375,0
2020-04-24,"Scotland","VOC 202012/01",0,104,18376,0
2020-04-25,"Scotland","VOC 202012/01",0,60,18377,0
2020-04-26,"Scotland","VOC 202012/01",0,52,18378,0
2020-04-27,"Scotland","VOC 202012/01",0,85,18379,0
2020-04-28,"Scotland","VOC 202012/01",0,50,18380,0
2020-04-29,"Scotland","VOC 202012/01",0,37,18381,0
2020-04-30,"Scotland","VOC 202012/01",0,57,18382,0
2020-05-01,"Scotland","VOC 202012/01",0,66,18383,0
2020-05-02,"Scotland","VOC 202012/01",0,24,18384,0
2020-05-03,"Scotland","VOC 202012/01",0,24,18385,0
2020-05-04,"Scotland","VOC 202012/01",0,32,18386,0
2020-05-05,"Scotland","VOC 202012/01",0,32,18387,0
2020-05-06,"Scotland","VOC 202012/01",0,43,18388,0
2020-05-07,"Scotland","VOC 202012/01",0,50,18389,0
2020-05-08,"Scotland","VOC 202012/01",0,47,18390,0
2020-05-09,"Scotland","VOC 202012/01",0,33,18391,0
2020-05-10,"Scotland","VOC 202012/01",0,27,18392,0
2020-05-11,"Scotland","VOC 202012/01",0,40,18393,0
2020-05-12,"Scotland","VOC 202012/01",0,54,18394,0
2020-05-13,"Scotland","VOC 202012/01",0,56,18395,0
2020-05-14,"Scotland","VOC 202012/01",0,59,18396,0
2020-05-15,"Scotland","VOC 202012/01",0,31,18397,0
2020-05-16,"Scotland","VOC 202012/01",0,26,18398,0
2020-05-17,"Scotland","VOC 202012/01",0,18,18399,0
2020-05-18,"Scotland","VOC 202012/01",0,52,18400,0
2020-05-19,"Scotland","VOC 202012/01",0,42,18401,0
2020-05-20,"Scotland","VOC 202012/01",0,17,18402,0
2020-05-21,"Scotland","VOC 202012/01",0,28,18403,0
2020-05-22,"Scotland","VOC 202012/01",0,24,18404,0
2020-05-23,"Scotland","VOC 202012/01",0,8,18405,0
2020-05-24,"Scotland","VOC 202012/01",0,7,18406,0
2020-05-25,"Scotland","VOC 202012/01",0,14,18407,0
2020-05-26,"Scotland","VOC 202012/01",0,8,18408,0
2020-05-27,"Scotland","VOC 202012/01",0,13,18409,0
2020-05-28,"Scotland","VOC 202012/01",0,8,18410,0
2020-05-29,"Scotland","VOC 202012/01",0,1,18411,0
2020-05-30,"Scotland","VOC 202012/01",0,7,18412,0
2020-05-31,"Scotland","VOC 202012/01",0,8,18413,0
2020-06-01,"Scotland","VOC 202012/01",0,7,18414,0
2020-06-02,"Scotland","VOC 202012/01",0,18,18415,0
2020-06-03,"Scotland","VOC 202012/01",0,4,18416,0
2020-06-04,"Scotland","VOC 202012/01",0,9,18417,0
2020-06-05,"Scotland","VOC 202012/01",0,8,18418,0
2020-06-06,"Scotland","VOC 202012/01",0,5,18419,0
2020-06-07,"Scotland","VOC 202012/01",0,2,18420,0
2020-06-08,"Scotland","VOC 202012/01",0,4,18421,0
2020-06-09,"Scotland","VOC 202012/01",0,5,18422,0
2020-06-10,"Scotland","VOC 202012/01",0,3,18423,0
2020-06-11,"Scotland","VOC 202012/01",0,5,18424,0
2020-06-12,"Scotland","VOC 202012/01",0,3,18425,0
2020-06-13,"Scotland","VOC 202012/01",0,2,18426,0
2020-06-14,"Scotland","VOC 202012/01",0,1,18427,0
2020-06-15,"Scotland","VOC 202012/01",0,6,18428,0
2020-06-16,"Scotland","VOC 202012/01",0,3,18429,0
2020-06-17,"Scotland","VOC 202012/01",0,8,18430,0
2020-06-18,"Scotland","VOC 202012/01",0,4,18431,0
2020-06-19,"Scotland","VOC 202012/01",0,1,18432,0
2020-06-20,"Scotland","VOC 202012/01",0,2,18433,0
2020-06-21,"Scotland","VOC 202012/01",0,1,18434,0
2020-06-22,"Scotland","VOC 202012/01",0,3,18435,0
2020-06-23,"Scotland","VOC 202012/01",0,2,18436,0
2020-06-24,"Scotland","VOC 202012/01",0,3,18437,0
2020-06-25,"Scotland","VOC 202012/01",0,4,18438,0
2020-06-26,"Scotland","VOC 202012/01",0,6,18439,0
2020-06-27,"Scotland","VOC 202012/01",0,3,18440,0
2020-06-28,"Scotland","VOC 202012/01",0,2,18441,0
2020-06-30,"Scotland","VOC 202012/01",0,1,18443,0
2020-07-03,"Scotland","VOC 202012/01",0,6,18446,0
2020-07-04,"Scotland","VOC 202012/01",0,1,18447,0
2020-07-09,"Scotland","VOC 202012/01",0,2,18452,0
2020-07-13,"Scotland","VOC 202012/01",0,2,18456,0
2020-07-15,"Scotland","VOC 202012/01",0,1,18458,0
2020-07-16,"Scotland","VOC 202012/01",0,3,18459,0
2020-07-17,"Scotland","VOC 202012/01",0,1,18460,0
2020-07-18,"Scotland","VOC 202012/01",0,7,18461,0
2020-07-19,"Scotland","VOC 202012/01",0,8,18462,0
2020-07-20,"Scotland","VOC 202012/01",0,6,18463,0
2020-07-21,"Scotland","VOC 202012/01",0,2,18464,0
2020-07-22,"Scotland","VOC 202012/01",0,4,18465,0
2020-07-23,"Scotland","VOC 202012/01",0,5,18466,0
2020-07-24,"Scotland","VOC 202012/01",0,5,18467,0
2020-07-25,"Scotland","VOC 202012/01",0,2,18468,0
2020-07-26,"Scotland","VOC 202012/01",0,2,18469,0
2020-07-27,"Scotland","VOC 202012/01",0,4,18470,0
2020-07-28,"Scotland","VOC 202012/01",0,10,18471,0
2020-07-29,"Scotland","VOC 202012/01",0,4,18472,0
2020-07-31,"Scotland","VOC 202012/01",0,1,18474,0
2020-08-01,"Scotland","VOC 202012/01",0,6,18475,0
2020-08-02,"Scotland","VOC 202012/01",0,12,18476,0
2020-08-03,"Scotland","VOC 202012/01",0,23,18477,0
2020-08-04,"Scotland","VOC 202012/01",0,26,18478,0
2020-08-05,"Scotland","VOC 202012/01",0,38,18479,0
2020-08-06,"Scotland","VOC 202012/01",0,37,18480,0
2020-08-07,"Scotland","VOC 202012/01",0,23,18481,0
2020-08-08,"Scotland","VOC 202012/01",0,20,18482,0
2020-08-09,"Scotland","VOC 202012/01",0,28,18483,0
2020-08-10,"Scotland","VOC 202012/01",0,45,18484,0
2020-08-11,"Scotland","VOC 202012/01",0,49,18485,0
2020-08-12,"Scotland","VOC 202012/01",0,33,18486,0
2020-08-13,"Scotland","VOC 202012/01",0,32,18487,0
2020-08-14,"Scotland","VOC 202012/01",0,42,18488,0
2020-08-15,"Scotland","VOC 202012/01",0,16,18489,0
2020-08-16,"Scotland","VOC 202012/01",0,12,18490,0
2020-08-17,"Scotland","VOC 202012/01",0,48,18491,0
2020-08-18,"Scotland","VOC 202012/01",0,47,18492,0
2020-08-19,"Scotland","VOC 202012/01",0,57,18493,0
2020-08-20,"Scotland","VOC 202012/01",0,105,18494,0
2020-08-21,"Scotland","VOC 202012/01",0,56,18495,0
2020-08-22,"Scotland","VOC 202012/01",0,9,18496,0
2020-08-23,"Scotland","VOC 202012/01",0,2,18497,0
2020-08-24,"Scotland","VOC 202012/01",0,21,18498,0
2020-08-25,"Scotland","VOC 202012/01",0,15,18499,0
2020-08-26,"Scotland","VOC 202012/01",0,46,18500,0
2020-08-27,"Scotland","VOC 202012/01",0,60,18501,0
2020-08-28,"Scotland","VOC 202012/01",0,39,18502,0
2020-08-29,"Scotland","VOC 202012/01",0,65,18503,0
2020-08-30,"Scotland","VOC 202012/01",0,59,18504,0
2020-08-31,"Scotland","VOC 202012/01",0,60,18505,0
2020-09-01,"Scotland","VOC 202012/01",0,23,18506,0
2020-09-02,"Scotland","VOC 202012/01",0,26,18507,0
2020-09-03,"Scotland","VOC 202012/01",0,63,18508,0
2020-09-04,"Scotland","VOC 202012/01",0,31,18509,0
2020-09-05,"Scotland","VOC 202012/01",0,46,18510,0
2020-09-06,"Scotland","VOC 202012/01",0,5,18511,0
2020-09-07,"Scotland","VOC 202012/01",0,83,18512,0
2020-09-08,"Scotland","VOC 202012/01",0,50,18513,0
2020-09-09,"Scotland","VOC 202012/01",0,140,18514,0
2020-09-10,"Scotland","VOC 202012/01",0,55,18515,0
2020-09-11,"Scotland","VOC 202012/01",0,9,18516,0
2020-09-12,"Scotland","VOC 202012/01",0,8,18517,0
2020-09-13,"Scotland","VOC 202012/01",0,15,18518,0
2020-09-14,"Scotland","VOC 202012/01",0,71,18519,0
2020-09-15,"Scotland","VOC 202012/01",0,46,18520,0
2020-09-16,"Scotland","VOC 202012/01",0,134,18521,0
2020-09-17,"Scotland","VOC 202012/01",0,136,18522,0
2020-09-18,"Scotland","VOC 202012/01",0,20,18523,0
2020-09-19,"Scotland","VOC 202012/01",0,32,18524,0
2020-09-20,"Scotland","VOC 202012/01",0,56,18525,0
2020-09-21,"Scotland","VOC 202012/01",0,153,18526,0
2020-09-22,"Scotland","VOC 202012/01",0,262,18527,0
2020-09-23,"Scotland","VOC 202012/01",0,110,18528,0
2020-09-24,"Scotland","VOC 202012/01",0,127,18529,0
2020-09-25,"Scotland","VOC 202012/01",0,35,18530,0
2020-09-26,"Scotland","VOC 202012/01",0,6,18531,0
2020-09-27,"Scotland","VOC 202012/01",0,277,18532,0
2020-09-28,"Scotland","VOC 202012/01",0,36,18533,0
2020-09-29,"Scotland","VOC 202012/01",0,80,18534,0
2020-09-30,"Scotland","VOC 202012/01",0,22,18535,0
2020-10-01,"Scotland","VOC 202012/01",0,350,18536,0
2020-10-02,"Scotland","VOC 202012/01",0,154,18537,0
2020-10-03,"Scotland","VOC 202012/01",0,128,18538,0
2020-10-04,"Scotland","VOC 202012/01",0,30,18539,0
2020-10-05,"Scotland","VOC 202012/01",0,89,18540,0
2020-10-06,"Scotland","VOC 202012/01",0,57,18541,0
2020-10-07,"Scotland","VOC 202012/01",0,106,18542,0
2020-10-08,"Scotland","VOC 202012/01",0,221,18543,0
2020-10-09,"Scotland","VOC 202012/01",0,98,18544,0
2020-10-10,"Scotland","VOC 202012/01",0,25,18545,0
2020-10-11,"Scotland","VOC 202012/01",0,27,18546,0
2020-10-12,"Scotland","VOC 202012/01",0,53,18547,0
2020-10-13,"Scotland","VOC 202012/01",0,64,18548,0
2020-10-14,"Scotland","VOC 202012/01",0,81,18549,0
2020-10-15,"Scotland","VOC 202012/01",0,53,18550,0
2020-10-16,"Scotland","VOC 202012/01",0,48,18551,0
2020-10-17,"Scotland","VOC 202012/01",0,26,18552,0
2020-10-18,"Scotland","VOC 202012/01",0,19,18553,0
2020-10-19,"Scotland","VOC 202012/01",0,26,18554,0
2020-10-20,"Scotland","VOC 202012/01",0,256,18555,0
2020-10-21,"Scotland","VOC 202012/01",0,115,18556,0
2020-10-22,"Scotland","VOC 202012/01",0,124,18557,0
2020-10-23,"Scotland","VOC 202012/01",0,23,18558,0
2020-10-24,"Scotland","VOC 202012/01",0,45,18559,0
2020-10-25,"Scotland","VOC 202012/01",0,27,18560,0
2020-10-26,"Scotland","VOC 202012/01",0,142,18561,0
2020-10-27,"Scotland","VOC 202012/01",0,142,18562,0
2020-10-28,"Scotland","VOC 202012/01",0,41,18563,0
2020-10-29,"Scotland","VOC 202012/01",0,28,18564,0
2020-10-30,"Scotland","VOC 202012/01",0,76,18565,0
2020-10-31,"Scotland","VOC 202012/01",0,42,18566,0
2020-11-01,"Scotland","VOC 202012/01",0,49,18567,0
2020-11-02,"Scotland","VOC 202012/01",0,100,18568,0
2020-11-03,"Scotland","VOC 202012/01",0,80,18569,0
2020-11-04,"Scotland","VOC 202012/01",1,49,18570,0.0204081632653061
2020-11-05,"Scotland","VOC 202012/01",0,29,18571,0
2020-11-06,"Scotland","VOC 202012/01",0,27,18572,0
2020-11-07,"Scotland","VOC 202012/01",0,12,18573,0
2020-11-08,"Scotland","VOC 202012/01",0,26,18574,0
2020-11-09,"Scotland","VOC 202012/01",0,50,18575,0
2020-11-10,"Scotland","VOC 202012/01",1,30,18576,0.0333333333333333
2020-11-11,"Scotland","VOC 202012/01",2,67,18577,0.0298507462686567
2020-11-12,"Scotland","VOC 202012/01",0,12,18578,0
2020-11-13,"Scotland","VOC 202012/01",1,26,18579,0.0384615384615385
2020-11-14,"Scotland","VOC 202012/01",0,44,18580,0
2020-11-15,"Scotland","VOC 202012/01",0,5,18581,0
2020-11-16,"Scotland","VOC 202012/01",0,32,18582,0
2020-11-17,"Scotland","VOC 202012/01",1,39,18583,0.0256410256410256
2020-11-18,"Scotland","VOC 202012/01",2,64,18584,0.03125
2020-11-19,"Scotland","VOC 202012/01",0,6,18585,0
2020-11-20,"Scotland","VOC 202012/01",0,17,18586,0
2020-11-21,"Scotland","VOC 202012/01",0,20,18587,0
2020-11-22,"Scotland","VOC 202012/01",0,12,18588,0
2020-11-23,"Scotland","VOC 202012/01",0,19,18589,0
2020-11-24,"Scotland","VOC 202012/01",0,17,18590,0
2020-11-25,"Scotland","VOC 202012/01",0,27,18591,0
2020-11-26,"Scotland","VOC 202012/01",3,31,18592,0.0967741935483871
2020-11-27,"Scotland","VOC 202012/01",0,38,18593,0
2020-11-28,"Scotland","VOC 202012/01",0,9,18594,0
2020-11-29,"Scotland","VOC 202012/01",0,10,18595,0
2020-11-30,"Scotland","VOC 202012/01",0,18,18596,0
2020-12-01,"Scotland","VOC 202012/01",3,16,18597,0.1875
2020-12-02,"Scotland","VOC 202012/01",0,7,18598,0
2020-12-03,"Scotland","VOC 202012/01",0,6,18599,0
2020-12-04,"Scotland","VOC 202012/01",0,27,18600,0
2020-12-05,"Scotland","VOC 202012/01",4,49,18601,0.0816326530612245
2020-12-06,"Scotland","VOC 202012/01",1,42,18602,0.0238095238095238
2020-12-07,"Scotland","VOC 202012/01",2,17,18603,0.117647058823529
2020-12-08,"Scotland","VOC 202012/01",0,16,18604,0
2020-12-09,"Scotland","VOC 202012/01",1,9,18605,0.111111111111111
2020-12-10,"Scotland","VOC 202012/01",1,14,18606,0.0714285714285714
2020-12-11,"Scotland","VOC 202012/01",3,79,18607,0.0379746835443038
2020-12-12,"Scotland","VOC 202012/01",2,49,18608,0.0408163265306122
2020-12-13,"Scotland","VOC 202012/01",1,10,18609,0.1
2020-12-14,"Scotland","VOC 202012/01",14,55,18610,0.254545454545455
2020-12-15,"Scotland","VOC 202012/01",8,21,18611,0.380952380952381
2020-12-16,"Scotland","VOC 202012/01",17,23,18612,0.739130434782609
2020-12-17,"Scotland","VOC 202012/01",30,42,18613,0.714285714285714
2020-12-18,"Scotland","VOC 202012/01",18,32,18614,0.5625
2020-12-19,"Scotland","VOC 202012/01",11,19,18615,0.578947368421053
2020-12-20,"Scotland","VOC 202012/01",1,1,18616,1
2020-12-21,"Scotland","VOC 202012/01",3,12,18617,0.25
2020-12-24,"Scotland","VOC 202012/01",0,8,18620,0
2020-12-26,"Scotland","VOC 202012/01",0,13,18622,0
2020-12-29,"Scotland","VOC 202012/01",1,1,18625,1
2020-02-24,"North West","VOC 202012/01",0,1,18316,0
2020-02-25,"North West","VOC 202012/01",0,1,18317,0
2020-02-28,"North West","VOC 202012/01",0,1,18320,0
2020-03-01,"North West","VOC 202012/01",0,3,18322,0
2020-03-02,"North West","VOC 202012/01",0,6,18323,0
2020-03-03,"North West","VOC 202012/01",0,3,18324,0
2020-03-04,"North West","VOC 202012/01",0,2,18325,0
2020-03-05,"North West","VOC 202012/01",0,7,18326,0
2020-03-06,"North West","VOC 202012/01",0,2,18327,0
2020-03-07,"North West","VOC 202012/01",0,6,18328,0
2020-03-08,"North West","VOC 202012/01",0,4,18329,0
2020-03-09,"North West","VOC 202012/01",0,5,18330,0
2020-03-10,"North West","VOC 202012/01",0,10,18331,0
2020-03-11,"North West","VOC 202012/01",0,8,18332,0
2020-03-12,"North West","VOC 202012/01",0,10,18333,0
2020-03-13,"North West","VOC 202012/01",0,12,18334,0
2020-03-14,"North West","VOC 202012/01",0,8,18335,0
2020-03-15,"North West","VOC 202012/01",0,9,18336,0
2020-03-16,"North West","VOC 202012/01",0,17,18337,0
2020-03-17,"North West","VOC 202012/01",0,20,18338,0
2020-03-18,"North West","VOC 202012/01",0,19,18339,0
2020-03-19,"North West","VOC 202012/01",0,21,18340,0
2020-03-20,"North West","VOC 202012/01",0,13,18341,0
2020-03-21,"North West","VOC 202012/01",0,25,18342,0
2020-03-22,"North West","VOC 202012/01",0,11,18343,0
2020-03-23,"North West","VOC 202012/01",0,56,18344,0
2020-03-24,"North West","VOC 202012/01",0,65,18345,0
2020-03-25,"North West","VOC 202012/01",0,43,18346,0
2020-03-26,"North West","VOC 202012/01",0,78,18347,0
2020-03-27,"North West","VOC 202012/01",0,31,18348,0
2020-03-28,"North West","VOC 202012/01",0,29,18349,0
2020-03-29,"North West","VOC 202012/01",0,33,18350,0
2020-03-30,"North West","VOC 202012/01",0,22,18351,0
2020-03-31,"North West","VOC 202012/01",0,23,18352,0
2020-04-01,"North West","VOC 202012/01",0,26,18353,0
2020-04-02,"North West","VOC 202012/01",0,21,18354,0
2020-04-03,"North West","VOC 202012/01",0,37,18355,0
2020-04-04,"North West","VOC 202012/01",0,24,18356,0
2020-04-05,"North West","VOC 202012/01",0,24,18357,0
2020-04-06,"North West","VOC 202012/01",0,10,18358,0
2020-04-07,"North West","VOC 202012/01",0,30,18359,0
2020-04-08,"North West","VOC 202012/01",0,37,18360,0
2020-04-09,"North West","VOC 202012/01",0,34,18361,0
2020-04-10,"North West","VOC 202012/01",0,24,18362,0
2020-04-11,"North West","VOC 202012/01",0,16,18363,0
2020-04-12,"North West","VOC 202012/01",0,20,18364,0
2020-04-13,"North West","VOC 202012/01",0,18,18365,0
2020-04-14,"North West","VOC 202012/01",0,17,18366,0
2020-04-15,"North West","VOC 202012/01",0,16,18367,0
2020-04-16,"North West","VOC 202012/01",0,14,18368,0
2020-04-17,"North West","VOC 202012/01",0,19,18369,0
2020-04-18,"North West","VOC 202012/01",0,9,18370,0
2020-04-19,"North West","VOC 202012/01",0,12,18371,0
2020-04-20,"North West","VOC 202012/01",0,17,18372,0
2020-04-21,"North West","VOC 202012/01",0,11,18373,0
2020-04-22,"North West","VOC 202012/01",0,11,18374,0
2020-04-23,"North West","VOC 202012/01",0,8,18375,0
2020-04-24,"North West","VOC 202012/01",0,7,18376,0
2020-04-25,"North West","VOC 202012/01",0,8,18377,0
2020-04-26,"North West","VOC 202012/01",0,6,18378,0
2020-04-27,"North West","VOC 202012/01",0,7,18379,0
2020-04-28,"North West","VOC 202012/01",0,2,18380,0
2020-04-29,"North West","VOC 202012/01",0,5,18381,0
2020-04-30,"North West","VOC 202012/01",0,1,18382,0
2020-05-01,"North West","VOC 202012/01",0,11,18383,0
2020-05-02,"North West","VOC 202012/01",0,3,18384,0
2020-05-03,"North West","VOC 202012/01",0,12,18385,0
2020-05-04,"North West","VOC 202012/01",0,3,18386,0
2020-05-05,"North West","VOC 202012/01",0,29,18387,0
2020-05-06,"North West","VOC 202012/01",0,4,18388,0
2020-05-07,"North West","VOC 202012/01",0,6,18389,0
2020-05-08,"North West","VOC 202012/01",0,13,18390,0
2020-05-09,"North West","VOC 202012/01",0,11,18391,0
2020-05-10,"North West","VOC 202012/01",0,1,18392,0
2020-05-11,"North West","VOC 202012/01",0,25,18393,0
2020-05-12,"North West","VOC 202012/01",0,42,18394,0
2020-05-13,"North West","VOC 202012/01",0,29,18395,0
2020-05-14,"North West","VOC 202012/01",0,34,18396,0
2020-05-15,"North West","VOC 202012/01",0,2,18397,0
2020-05-17,"North West","VOC 202012/01",0,3,18399,0
2020-05-18,"North West","VOC 202012/01",0,52,18400,0
2020-05-19,"North West","VOC 202012/01",0,17,18401,0
2020-05-20,"North West","VOC 202012/01",0,7,18402,0
2020-05-23,"North West","VOC 202012/01",0,3,18405,0
2020-05-24,"North West","VOC 202012/01",0,2,18406,0
2020-05-25,"North West","VOC 202012/01",0,10,18407,0
2020-05-26,"North West","VOC 202012/01",0,5,18408,0
2020-05-27,"North West","VOC 202012/01",0,2,18409,0
2020-05-28,"North West","VOC 202012/01",0,1,18410,0
2020-05-31,"North West","VOC 202012/01",0,3,18413,0
2020-06-01,"North West","VOC 202012/01",0,27,18414,0
2020-06-02,"North West","VOC 202012/01",0,43,18415,0
2020-06-03,"North West","VOC 202012/01",0,9,18416,0
2020-06-04,"North West","VOC 202012/01",0,9,18417,0
2020-06-05,"North West","VOC 202012/01",0,9,18418,0
2020-06-06,"North West","VOC 202012/01",0,10,18419,0
2020-06-07,"North West","VOC 202012/01",0,41,18420,0
2020-06-08,"North West","VOC 202012/01",0,64,18421,0
2020-06-09,"North West","VOC 202012/01",0,66,18422,0
2020-06-10,"North West","VOC 202012/01",0,59,18423,0
2020-06-11,"North West","VOC 202012/01",0,78,18424,0
2020-06-12,"North West","VOC 202012/01",0,77,18425,0
2020-06-13,"North West","VOC 202012/01",0,62,18426,0
2020-06-14,"North West","VOC 202012/01",0,67,18427,0
2020-06-15,"North West","VOC 202012/01",0,68,18428,0
2020-06-16,"North West","VOC 202012/01",0,74,18429,0
2020-06-17,"North West","VOC 202012/01",0,69,18430,0
2020-06-18,"North West","VOC 202012/01",0,29,18431,0
2020-06-19,"North West","VOC 202012/01",0,59,18432,0
2020-06-20,"North West","VOC 202012/01",0,44,18433,0
2020-06-21,"North West","VOC 202012/01",0,26,18434,0
2020-06-22,"North West","VOC 202012/01",0,35,18435,0
2020-06-23,"North West","VOC 202012/01",0,34,18436,0
2020-06-24,"North West","VOC 202012/01",0,67,18437,0
2020-06-25,"North West","VOC 202012/01",0,31,18438,0
2020-06-26,"North West","VOC 202012/01",0,1,18439,0
2020-06-27,"North West","VOC 202012/01",0,3,18440,0
2020-06-29,"North West","VOC 202012/01",0,39,18442,0
2020-06-30,"North West","VOC 202012/01",0,24,18443,0
2020-07-01,"North West","VOC 202012/01",0,53,18444,0
2020-07-02,"North West","VOC 202012/01",0,48,18445,0
2020-07-03,"North West","VOC 202012/01",0,42,18446,0
2020-07-04,"North West","VOC 202012/01",0,27,18447,0
2020-07-05,"North West","VOC 202012/01",0,1,18448,0
2020-07-06,"North West","VOC 202012/01",0,1,18449,0
2020-07-08,"North West","VOC 202012/01",0,2,18451,0
